Product,Test,Receiver_ID,Result_Record_Status,Receiver,Receiver_Class,Solution_Status,Status_Reason,Contamination_Class,POS_File,POS_Bytes,POS_Format,GT_Source,GT_X_m,GT_Y_m,GT_Z_m,GT_Lat_deg,GT_Lon_deg,GT_h_m,Start_Epoch,End_Epoch,Duration_min,Filter_Method,Outlier_N,Outlier_pct,Retention_pct,RAW_N,RAW_Bias_E_m,RAW_Bias_N_m,RAW_Bias_U_m,RAW_Bias_2D_m,RAW_Bias_3D_m,RAW_SD_E_m,RAW_SD_N_m,RAW_SD_U_m,RAW_MAE_E_m,RAW_MAE_N_m,RAW_MAE_U_m,RAW_RMSE_E_m,RAW_RMSE_N_m,RAW_RMSE_U_m,RAW_RMSE_2D_m,RAW_RMSE_3D_m,RAW_P95_2D_m,RAW_P95_3D_m,RAW_P99_2D_m,RAW_P99_3D_m,CLEAN_N,CLEAN_Bias_E_m,CLEAN_Bias_N_m,CLEAN_Bias_U_m,CLEAN_Bias_2D_m,CLEAN_Bias_3D_m,CLEAN_SD_E_m,CLEAN_SD_N_m,CLEAN_SD_U_m,CLEAN_MAE_E_m,CLEAN_MAE_N_m,CLEAN_MAE_U_m,CLEAN_RMSE_E_m,CLEAN_RMSE_N_m,CLEAN_RMSE_U_m,CLEAN_RMSE_2D_m,CLEAN_RMSE_3D_m,CLEAN_P95_2D_m,CLEAN_P95_3D_m,CLEAN_P99_2D_m,CLEAN_P99_3D_m,Delta_RMSE_2D_RAW_minus_CLEAN_m,Delta_RMSE_3D_RAW_minus_CLEAN_m,RMSE_2D_Reduction_pct,RMSE_3D_Reduction_pct,Audit_Receiver,Audit_POS_File,Audit_Exists,Audit_Bytes,Audit_Parse_Status,Audit_Raw_N,Audit_Clean_N,Audit_Outlier_N,Audit_Outlier_pct,Audit_Solution_Status,Audit_Status_Reason,Audit_Contamination_Class,Audit_Filter_Method,Audit_RAW_RMSE_2D_m,Audit_RAW_RMSE_3D_m,Audit_CLEAN_RMSE_2D_m,Audit_CLEAN_RMSE_3D_m
CODE,Test-3,T13,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\CODE\T13.pos,535397.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.450004504,2370578.6202026657,4146232.8697262257,40.80662564609365,29.362009653819914,61.99085000064224,2023-06-05 12:08:03.223,2023-06-05 13:09:02.001,60.97963333333333,MCD_CHI2_99.73,1598.0,43.66120218579235,56.33879781420765,3660.0,2.042250198165275,-0.0940361301095302,-0.817866282258727,2.04441401523079,2.2019386733802992,0.4167584814705448,0.046368272786096,0.3169011315810384,2.042250198165275,0.0940361301095302,0.817866282258727,2.0843286804500423,0.1048438031114843,0.8770998483444414,2.086963888330964,2.263784975469917,2.8048716139502448,3.075648646054838,2.8076311899159627,3.081872002047214,2062.0,2.132717117472261,-0.0738124895984879,-0.9393097411296176,2.133994045628974,2.331573154880821,0.2298303786622171,0.0300706530277116,0.1556978869437915,2.132717117472261,0.0738124895984879,0.9393097411296176,2.145059134205152,0.0796999953984484,0.9521201947832976,2.146539256222319,2.348225637330802,2.6028035833460863,2.869178557711313,2.6893923746567943,2.942881715035036,-0.0595753678913557,-0.0844406618608846,-2.854642968403291,-3.730065477767224,XIAOMI-1,C:\IEEE\RTKLIB_DATA\CODE\T13.pos,True,535397,OK,3660,2062,1598.0,43.66120218579235,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,2.086963888330964,2.263784975469917,2.146539256222319,2.348225637330802
CODE,Test-3,T23,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\CODE\T23.pos,534667.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.844250305,2370579.1732667023,4146232.157660443,40.80661717485464,29.36201307528341,61.99084999971092,2023-06-05 12:08:29.001,2023-06-05 13:09:23.001,60.9,MCD_CHI2_99.73,1376.0,37.64705882352941,62.35294117647059,3655.0,-0.0577037207250982,0.4709167387359426,-4.567062611673623,0.4744389256871912,4.591639488587307,0.0203568081364259,0.0344091848133663,0.0899337693614715,0.057976922340662,0.4709167387359426,4.567062611673623,0.0611882802846231,0.4721718361821222,4.567947763376557,0.4761199938332631,4.592693873693812,0.5204761563989247,4.700122721521474,0.5326824530521787,4.714838575111733,2279.0,-0.0680427861419672,0.4749887330879259,-4.583712131296871,0.4798375947197493,4.608759162714465,0.0069267729228587,0.015202308477779,0.025762780754575,0.0680427861419672,0.4749887330879259,4.583712131296871,0.0683942971008001,0.475231843771999,4.58378449888702,0.4801281966421533,4.608861401414429,0.5039584925605678,4.647451953424103,0.5058575927799198,4.676002133378784,-0.0040082028088901,-0.0161675277206168,-0.8418471941537089,-0.3520271144833257,XIAOMI-2,C:\IEEE\RTKLIB_DATA\CODE\T23.pos,True,534667,OK,3655,2279,1376.0,37.64705882352941,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,0.4761199938332631,4.592693873693812,0.4801281966421533,4.608861401414429
GFZ,Test-1,C1,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,LOW,C:\IEEE\RTKLIB_DATA\GFZ\CHC1.pos,817913.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.344056461,2370585.555446905,4146228.139523509,40.80656880861399,29.362076089712488,62.06335000041872,2023-06-05 09:05:29.000,2023-06-05 10:38:49.000,93.33333333333331,MCD_CHI2_99.73,779.0,13.923145665773012,86.076854334227,5595.0,0.1477810352741286,0.0365929582949704,0.4006784648865838,0.1522441426901892,0.428627473696379,0.0030222780195578,0.0030077519183179,0.0078269111049589,0.1477810352741286,0.0365929582949704,0.4006784648865838,0.1478119309073605,0.0367163390260618,0.4007548899416657,0.1523038294661005,0.4287201164888296,0.1571059524910044,0.4439156007352421,0.1580588755529464,0.4460220126985556,4816.0,0.1481644957383703,0.0375236218866813,0.3994012197117082,0.1528422062026722,0.4276471376077483,0.0028232913390013,0.0019936545412108,0.0071067000831465,0.1481644957383703,0.0375236218866813,0.3994012197117082,0.148191386781715,0.0375765356655119,0.3994644277107972,0.1528812714131765,0.4277201329785916,0.1574458427434429,0.4402322395840238,0.1580994503202944,0.4442569484799462,-0.000577441947076,0.000999983510238,-0.3791381668473008,0.233248562821767,CHC I80,C:\IEEE\RTKLIB_DATA\GFZ\CHC1.pos,True,817913,OK,5595,4816,779.0,13.923145665773012,USABLE,MEETS_SOLUTION_QC,LOW,MCD_CHI2_99.73,0.1523038294661005,0.4287201164888296,0.1528812714131765,0.4277201329785916
GFZ,Test-1,OEM1,NO_RESULT_ROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\GFZ\OEM1.pos,True,1043,EMPTY_OR_UNPARSEABLE,0,0,,,FAILED,EMPTY_OR_UNPARSEABLE,NOT_APPLICABLE,,,,,
GFZ,Test-1,T11,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GFZ\T11.pos,769578.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.714091625,2370585.4419688587,4146228.732775257,40.80657641057263,29.362078578271213,61.99335000105202,2023-06-05 09:08:38.000,2023-06-05 10:36:21.000,87.71666666666667,MCD_CHI2_99.73,2555.0,48.5372340425532,51.462765957446805,5264.0,4.410617347369771,0.1093761201909876,2.170607330305723,4.411973313675774,4.917015833100818,0.1044292331686714,0.1526243918009438,0.324018854225088,4.410617347369771,0.1717314984338504,2.170607330305723,4.411853213554655,0.1877575975819011,2.194653607223702,4.415846656463771,4.9311465349452215,4.568216706965703,5.330195089628258,4.603012078866661,5.344183297203435,2709.0,4.323750493396699,0.215071364228236,2.070446224430942,4.329096212936275,4.798731247852867,0.0396048154698317,0.0258893373860164,0.0924498603688632,4.323750493396699,0.215071364228236,2.070446224430942,4.323931809307979,0.2166234107440495,2.0725084776454867,4.329354685588576,4.799854516914046,4.383126391861057,4.919212417639476,4.394327121385325,4.953899923161517,0.086491970875195,0.1312920180311758,1.9586724269193287,2.6625048982170294,XIAOMI-1,C:\IEEE\RTKLIB_DATA\GFZ\T11.pos,True,769578,OK,5264,2709,2555.0,48.5372340425532,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,4.415846656463771,4.9311465349452215,4.329354685588576,4.799854516914046
GFZ,Test-1,T21,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GFZ\T21.pos,771914.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.142251923,2370585.9540662337,4146228.009738437,40.8065678088207,29.362081379525588,61.99334999918938,2023-06-05 09:08:38.000,2023-06-05 10:36:37.001,87.98335,MCD_CHI2_99.73,2566.0,48.59848484848485,51.40151515151515,5280.0,4.963792691403861,-0.3280574745673233,2.348790340660494,4.9746215524252575,5.501243100812208,0.0453495601879243,0.0566159982812584,0.0691872003328834,4.963792691403861,0.3280574745673233,2.348790340660494,4.96399980623885,0.3329060990774772,2.3498089340340047,4.975150303974979,5.502156174956173,5.02547068459582,5.540373642892276,5.026033473551828,5.606363446366147,2714.0,4.998986193329182,-0.3748001693324405,2.325556856127886,5.013016868915106,5.526169814537989,0.0097607753484438,0.0073813508666091,0.01331114075247,4.998986193329182,0.3748001693324405,2.325556856127886,4.998995719014672,0.374872820029608,2.325594937272064,5.013031800210723,5.526199384947074,5.025799191038716,5.539881039017411,5.026121277297797,5.541919553957228,-0.0378814962357445,-0.0240432099909009,-0.7614141065341986,-0.4369779632998593,XIAOMI-2,C:\IEEE\RTKLIB_DATA\GFZ\T21.pos,True,771914,OK,5280,2714,2566.0,48.59848484848485,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,4.975150303974979,5.502156174956173,5.013031800210723,5.526199384947074
GFZ,Test-2,C2,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GFZ\CHC2.pos,759221.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213625.036634153,2370584.7316923365,4146233.981920026,40.80663822758461,29.362098422104022,62.074450000189245,2023-06-05 10:39:09.000,2023-06-05 12:05:41.000,86.53333333333333,MCD_CHI2_99.73,1829.0,35.22048911996919,64.77951088003081,5193.0,0.7364419731281066,0.3622508096848823,-0.2244655488297171,0.8207145843118493,0.8508567514650146,0.0345140257892751,0.0158108324672153,0.0081717006437094,0.7364419731281066,0.3622508096848823,0.2244655488297171,0.7372501396214372,0.3625956196678535,0.2246142169228274,0.8215919618485463,0.8517422721797939,0.8572830610929572,0.885893916803039,0.8601614789163455,0.8874221928876043,3364.0,0.7500355482199926,0.3687689389598508,-0.2232440339002892,0.8357893597882418,0.8650906036984292,0.0162791887729241,0.0072911665107487,0.0060276198005596,0.7500355482199926,0.3687689389598508,0.2232440339002892,0.7502121411987003,0.3688409896523378,0.2233253681788887,0.835979624422542,0.8652954134409189,0.8588100198605374,0.8867567666795455,0.8605658131188995,0.8878198998251048,-0.0143876625739957,-0.0135531412611249,-1.7511932007737867,-1.591225621154097,CHC I80,C:\IEEE\RTKLIB_DATA\GFZ\CHC2.pos,True,759221,OK,5193,3364,1829.0,35.22048911996919,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,0.8215919618485463,0.8517422721797939,0.835979624422542,0.8652954134409189
GFZ,Test-2,OEM2,RESULT_PRESENT,TRIMBLE OEM MB2,OEM,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GFZ\OEM2.pos,499487.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.2258566925,2370584.9593601283,4146234.502740973,40.8066452788475,29.36210548488808,61.96445000078529,2023-06-05 11:05:35.000,2023-06-05 12:05:00.000,59.41666666666666,MCD_CHI2_99.73,1555.0,45.5477445811365,54.4522554188635,3414.0,-0.044382750467175,0.5178491013832118,-1.0993347139812313,0.51974755443622,1.216007538507318,0.2378227660160675,0.5158017223909961,0.8138950883295091,0.1239483979256166,0.5178491013832118,1.0993347139812313,0.2418944596204265,0.7308496282372372,1.3677602115066874,0.7698403137596562,1.5695292621899035,1.4563299628923756,2.8392154701425496,1.4804926247697234,2.868504557563893,1859.0,0.0453305026964929,0.1685284393199783,-0.552579573262096,0.1745184498393919,0.5794832820029102,0.010163427364239,0.0104931095783498,0.0258686077608469,0.0453305026964929,0.1685284393199783,0.552579573262096,0.0464552921156193,0.1688546149205988,0.5531844264652266,0.1751284532722516,0.5802439011563956,0.1973627388792526,0.636420242820201,0.1992201324663606,0.6392151069671053,0.5947118604874045,0.9892853610335082,77.25132730228432,63.03070512066761,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\GFZ\OEM2.pos,True,499487,OK,3414,1859,1555.0,45.5477445811365,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,0.7698403137596562,1.5695292621899035,0.1751284532722516,0.5802439011563956
GFZ,Test-2,T12,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,MODERATE,C:\IEEE\RTKLIB_DATA\GFZ\T12.pos,544446.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.431924084,2370584.5546303685,4146234.585787047,40.806645955838704,29.36210010718615,62.004450000822544,2023-06-05 11:03:56.001,2023-06-05 12:05:58.001,62.03333333333333,MCD_CHI2_99.73,1293.0,34.739387426114995,65.26061257388501,3722.0,8.857581000789244,1.897713672143741,-2.320378317134636,9.058590307933342,9.351054159912264,0.3091578058507169,0.3804514853511648,1.02782232846452,8.857581000789244,1.897713672143741,2.320378317134636,8.862973206272759,1.935464188652685,2.537772732650445,9.071841912239533,9.420117097109246,9.512066311681576,9.58871032271506,9.51769892881787,9.611084315820266,2429.0,8.883778828999434,1.7336939915184115,-2.5854277750516403,9.051365705726711,9.413376541858616,0.2195371744690883,0.1585176566051543,0.664664550608409,8.883778828999434,1.7336939915184115,2.5854277750516403,8.886489915113117,1.740922846868146,2.66946321719449,9.05541359464904,9.440685845748124,9.403958454489144,9.601597806363472,9.416988824025696,9.612507400507738,0.0164283175904937,-0.0205687486388779,0.1810913125407207,-0.2183491821475325,XIAOMI-1,C:\IEEE\RTKLIB_DATA\GFZ\T12.pos,True,544446,OK,3722,2429,1293.0,34.739387426114995,USABLE,MEETS_SOLUTION_QC,MODERATE,MCD_CHI2_99.73,9.071841912239533,9.420117097109246,9.05541359464904,9.440685845748124
GFZ,Test-2,T22,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GFZ\T22.pos,544008.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213624.81077623,2370585.1252879505,4146233.879268708,40.80663755059349,29.36210379980534,62.00444999989122,2023-06-05 11:03:27.001,2023-06-05 12:05:25.001,61.96666666666667,MCD_CHI2_99.73,1490.0,40.06453347674106,59.93546652325894,3719.0,8.309768516076478,4.50153476992104,-4.914305687327492,9.450717860331242,10.65206404712642,0.0665775179081779,0.1697784599583906,0.7275572117674715,8.309768516076478,4.50153476992104,4.914305687327492,8.310035148228694,4.50473442720082,4.967856434224811,9.452476734930618,10.678432187145894,9.55845312540846,10.98724888150636,9.563165456417709,11.020356545384036,2229.0,8.277059072625056,4.476153035551947,-4.815190890509317,9.40986997197122,10.570322426560582,0.014746098924823,0.0634838195678811,0.4804491021027801,8.277059072625056,4.476153035551947,4.815190890509317,8.277072202270826,4.476602996129381,4.83908990343278,9.410095569470004,10.581431364426273,9.447095483810743,10.896306156900035,9.458668330914792,10.905734111904582,0.0423811654606147,0.0970008227196217,0.448360431335416,0.9083807530883228,XIAOMI-2,C:\IEEE\RTKLIB_DATA\GFZ\T22.pos,True,544008,OK,3719,2229,1490.0,40.06453347674106,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,9.452476734930618,10.678432187145894,9.410095569470004,10.581431364426273
GFZ,Test-3,C3,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GFZ\CHC3.pos,535403.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.062844501,2370578.777845614,4146232.2686800687,40.80661795140109,29.362007720937548,62.06085000000894,2023-06-05 12:08:11.000,2023-06-05 13:09:10.000,60.98333333333333,MCD_CHI2_99.73,1534.0,41.91256830601093,58.08743169398907,3660.0,0.93844819982034,0.2866292641092012,-0.4846980311913984,0.9812448006434578,1.0944284079969036,0.0514278391358136,0.0165638567224879,0.0238763479503396,0.93844819982034,0.2866292641092012,0.4846980311913984,0.9398559058467848,0.2871073343388983,0.4852855918659682,0.9827307592551828,1.0960209171630673,1.030830448871252,1.1488364591000229,1.0347434905379984,1.15302441874185,2126.0,0.9730402936657933,0.298298715886773,-0.4890983212648661,1.0177374597591025,1.1291619480220811,0.0138405616272096,0.0042123404522222,0.0175240441665426,0.9730402936657933,0.298298715886773,0.4890983212648661,0.9731386767256504,0.2983284420997796,0.489412010010068,1.0178402347642932,1.1293904812097215,1.0336603042864771,1.1522431459185911,1.0348139854372551,1.1532507471969615,-0.0351094755091102,-0.0333695640466542,-3.5726444072758974,-3.0446101460388,CHC I80,C:\IEEE\RTKLIB_DATA\GFZ\CHC3.pos,True,535403,OK,3660,2126,1534.0,41.91256830601093,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,0.9827307592551828,1.0960209171630673,1.0178402347642932,1.1293904812097215
GFZ,Test-3,OEM3,RESULT_PRESENT,TRIMBLE OEM MB2,OEM,USABLE,MEETS_SOLUTION_QC,MODERATE,C:\IEEE\RTKLIB_DATA\GFZ\OEM3.pos,465907.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.251200865,2370579.026757872,4146232.778311836,40.806624869547086,29.36201500816637,61.95084999874234,2023-06-05 12:08:39.000,2023-06-05 13:01:44.000,53.083333333333336,MCD_CHI2_99.73,954.0,29.962311557788944,70.03768844221105,3184.0,-0.2945396992450447,-0.0639612639662933,0.1939268204028506,0.3014045084591921,0.3584024126468553,0.0276167156091697,0.0137370178090482,0.0159179646273801,0.2945396992450447,0.0639612639662933,0.1939268204028506,0.2958311644777929,0.0654193371993287,0.1945788109990151,0.3029781634967881,0.3600787153466265,0.3433504223537962,0.4021672423382798,0.3486252826896561,0.4054680602092366,2230.0,-0.3012694665868117,-0.0657356751087043,0.1892886008425862,0.3083576989139386,0.3618212886059126,0.024002197121564,0.0137173830764124,0.0139511169528878,0.3012694665868117,0.0657356751087043,0.1892886008425862,0.3022236566202353,0.0671510327606479,0.1898017934412292,0.309593927301114,0.3631433885054698,0.3444127032350487,0.3974372980850058,0.34888801929252,0.4029916460631425,-0.0066157638043259,-0.0030646731588432,-2.1835777628231843,-0.8511120008559945,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\GFZ\OEM3.pos,True,465907,OK,3184,2230,954.0,29.962311557788944,USABLE,MEETS_SOLUTION_QC,MODERATE,MCD_CHI2_99.73,0.3029781634967881,0.3600787153466265,0.309593927301114,0.3631433885054698
GFZ,Test-3,T13,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,MODERATE,C:\IEEE\RTKLIB_DATA\GFZ\T13.pos,535394.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.450004504,2370578.6202026657,4146232.8697262257,40.80662564609365,29.362009653819914,61.99085000064224,2023-06-05 12:08:03.223,2023-06-05 13:09:02.001,60.97963333333333,MCD_CHI2_99.73,1183.0,32.322404371584696,67.6775956284153,3660.0,4.422445693329243,0.4958084380090329,-1.821268710606952,4.4501518982667685,4.8084167491892,0.3200868256184566,0.1258524369870434,0.3247132030321963,4.422445693329243,0.4958084380090329,1.821268710606952,4.434010993790398,0.5115276293082746,1.8499809653294093,4.46341954207756,4.831619146898997,4.912702593342253,5.414678455941991,4.916570772151136,5.416651163727623,2477.0,4.605515472056517,0.460535179818081,-2.00728434188506,4.628484137944305,5.0450030569246405,0.199162163539074,0.1389211123728471,0.1832395927361472,4.605515472056517,0.460535179818081,2.00728434188506,4.609818035149099,0.4810238414078268,2.015627351995885,4.634846950352152,5.05416262849768,4.914227650126017,5.415520884977777,4.917528566475317,5.41679997877272,-0.1714274082745923,-0.2225434815986835,-3.840719131565193,-4.605981449127984,XIAOMI-1,C:\IEEE\RTKLIB_DATA\GFZ\T13.pos,True,535394,OK,3660,2477,1183.0,32.322404371584696,USABLE,MEETS_SOLUTION_QC,MODERATE,MCD_CHI2_99.73,4.46341954207756,4.831619146898997,4.634846950352152,5.05416262849768
GFZ,Test-3,T23,RESULT_PRESENT,XIAOMI-2,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GFZ\T23.pos,534664.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.844250305,2370579.1732667023,4146232.157660443,40.80661717485464,29.36201307528341,61.99084999971092,2023-06-05 12:08:29.001,2023-06-05 13:09:23.001,60.9,MCD_CHI2_99.73,1370.0,37.4829001367989,62.517099863201096,3655.0,2.634041703242496,1.2240581170293632,-7.788708221500394,2.9045643336455984,8.312669230033993,0.014488789573899,0.0429178447989439,0.0845377221892063,2.634041703242496,1.2240581170293632,7.788708221500394,2.6340815405011515,1.2248100715280392,7.789166863717801,2.9049174296914946,8.313222341797726,2.9397484160391816,8.411991870157276,2.950321761809492,8.422927769516098,2285.0,2.6260987399998634,1.2306977410259878,-7.782870893887781,2.900174395100291,8.30566619079535,0.00557530472413,0.0166804526855911,0.0225799799135376,2.6260987399998634,1.2306977410259878,7.782870893887781,2.6261046556921768,1.2308107269199868,7.782903634459763,2.9002276993624885,8.305715483414804,2.916387772397559,8.345011203925065,2.917021453349628,8.36139945404992,0.0046897303290061,0.0075068583829214,0.1614410888609717,0.0903002238395331,XIAOMI-2,C:\IEEE\RTKLIB_DATA\GFZ\T23.pos,True,534664,OK,3655,2285,1370.0,37.4829001367989,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,2.9049174296914946,8.313222341797726,2.9002276993624885,8.305715483414804
GRG,Test-1,C1,RESULT_PRESENT,CHC I80,Geodetic,USABLE,MEETS_SOLUTION_QC,LOW,C:\IEEE\RTKLIB_DATA\GRG\CHC1.pos,818205.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213630.344056461,2370585.555446905,4146228.139523509,40.80656880861399,29.362076089712488,62.06335000041872,2023-06-05 09:05:29.000,2023-06-05 10:38:49.000,93.33333333333331,MCD_CHI2_99.73,1097.0,19.599785599428262,80.40021440057174,5597.0,0.0782711013699069,-0.0083855163375196,0.2678677967612379,0.0787190078310509,0.2791949833640013,0.0027815945096747,0.0026913234032974,0.0065763958665614,0.0782711013699069,0.0083855163375196,0.2678677967612379,0.0783205030325963,0.008806748082137,0.2679484984043416,0.078814085080404,0.2792992262864375,0.0844751004038772,0.2913791150095434,0.0852255491801106,0.2924834730654391,4500.0,0.0773861782735657,-0.0083797848716477,0.2666205125420559,0.0778385597392654,0.2777504979121941,0.0019555972798886,0.0028489221425088,0.0060223770568816,0.0773861782735657,0.0083797848716477,0.2666205125420559,0.0774108784257823,0.0088507258591711,0.266688504952539,0.0779152067756061,0.2778372511394141,0.0819262703933729,0.2891072437686121,0.0825137572756929,0.292161277822904,0.0008988783047978,0.0014619751470233,1.1405046494936126,0.5234440375871297,CHC I80,C:\IEEE\RTKLIB_DATA\GRG\CHC1.pos,True,818205,OK,5597,4500,1097.0,19.599785599428262,USABLE,MEETS_SOLUTION_QC,LOW,MCD_CHI2_99.73,0.078814085080404,0.2792992262864375,0.0779152067756061,0.2778372511394141
GRG,Test-1,OEM1,NO_RESULT_ROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIMBLE OEM MB2,C:\IEEE\RTKLIB_DATA\GRG\OEM1.pos,True,1043,EMPTY_OR_UNPARSEABLE,0,0,,,FAILED,EMPTY_OR_UNPARSEABLE,NOT_APPLICABLE,,,,,
GRG,Test-1,T11,RESULT_PRESENT,XIAOMI-1,Smartphone,USABLE,MEETS_SOLUTION_QC,HIGH,C:\IEEE\RTKLIB_DATA\GRG\T11.pos,756292.0,ECEF,C:\IEEE\Ground_Truth\GNSS_GT_v1_3_TRUTH_MODEL_B_LEVEL_TABLE.csv,4213629.714091625,2370585.4419688587,4146228.732775257,40.80657641057263,29.362078578271213,61.99335000105202,2023-06-05 09:08:38.000,2023-06-05 10:36:21.000,87.71666666666667,MCD_CHI2_99.73,2470.0,47.747921902184416,52.252078097815584,5173.0,5.831029387069768,0.6109218557604303,3.23312614374639,5.862945439513914,6.695314323322946,0.7681889194060717,0.3799538773766208,1.5723816372941015,5.831029387069768,0.6584400031780873,3.23312614374639,5.881403221421713,0.7194182061814536,3.5951370953831576,5.925239776442388,6.930618813853139,6.279111384002403,7.3556079756654595,10.307848142080417,16.046708198130595,2703.0,5.572161605883914,0.715689051622554,2.8934771950653984,5.617935188367626,6.319288413980067,0.2566743727875051,0.0975689479234398,0.2238786028723112,5.572161605883914,0.715689051622554,2.8934771950653984,5.578067973964847,0.7223067189981243,2.902122217313503,5.624639483423105,6.329208693249638,6.07702041031938,6.924814853558783,6.087097314998794,6.944290391769561,0.3006002930192828,0.601410120603501,5.073217360998819,8.677581854615687,XIAOMI-1,C:\IEEE\RTKLIB_DATA\GRG\T11.pos,True,756292,OK,5173,2703,2470.0,47.747921902184416,USABLE,MEETS_SOLUTION_QC,HIGH,MCD_CHI2_99.73,5.925239776442388,6.930618813853139,5.624639483423105,6.329208693249638
